Type,N,K,Sched,Chunk,Threads,Time
TASK_A,100000,20,static,0,1,0.0621615
TASK_A,100000,20,dynamic,1,1,0.0606013
TASK_A,100000,20,dynamic,4,1,0.0593036
TASK_A,100000,20,dynamic,16,1,0.0584036
TASK_A,100000,20,dynamic,64,1,0.0608972
TASK_A,100000,20,guided,1,1,0.0607681
TASK_A,100000,20,guided,4,1,0.0597915
TASK_A,100000,20,guided,16,1,0.0645701
TASK_A,100000,20,guided,64,1,0.0628812
TASK_A,100000,20,static,0,1,0.0636315
TASK_A,100000,20,dynamic,1,1,0.066047
TASK_A,100000,20,dynamic,4,1,0.0771124
TASK_A,100000,20,dynamic,16,1,0.0587619
TASK_A,100000,20,dynamic,64,1,0.0596115
TASK_A,100000,20,guided,1,1,0.0639695
TASK_A,100000,20,guided,4,1,0.0585886
TASK_A,100000,20,guided,16,1,0.0581955
TASK_A,100000,20,guided,64,1,0.0586408
TASK_A,100000,20,static,0,1,0.0586433
TASK_A,100000,20,dynamic,1,1,0.0600139
TASK_A,100000,20,dynamic,4,1,0.0594954
TASK_A,100000,20,dynamic,16,1,0.0601806
TASK_A,100000,20,dynamic,64,1,0.059891
TASK_A,100000,20,guided,1,1,0.0580854
TASK_A,100000,20,guided,4,1,0.058527
TASK_A,100000,20,guided,16,1,0.0585859
TASK_A,100000,20,guided,64,1,0.0598123
TASK_A,100000,20,static,0,1,0.0644064
TASK_A,100000,20,dynamic,1,1,0.0612661
TASK_A,100000,20,dynamic,4,1,0.0620355
TASK_A,100000,20,dynamic,16,1,0.0614711
TASK_A,100000,20,dynamic,64,1,0.0637138
TASK_A,100000,20,guided,1,1,0.062267
TASK_A,100000,20,guided,4,1,0.0597664
TASK_A,100000,20,guided,16,1,0.0587761
TASK_A,100000,20,guided,64,1,0.0596753
TASK_A,100000,20,static,0,1,0.0617239
TASK_A,100000,20,dynamic,1,1,0.0663865
TASK_A,100000,20,dynamic,4,1,0.0627952
TASK_A,100000,20,dynamic,16,1,0.0627261
TASK_A,100000,20,dynamic,64,1,0.0643174
TASK_A,100000,20,guided,1,1,0.058661
TASK_A,100000,20,guided,4,1,0.0637242
TASK_A,100000,20,guided,16,1,0.0653689
TASK_A,100000,20,guided,64,1,0.0583419
TASK_A,100000,20,static,0,2,0.0405359
TASK_A,100000,20,dynamic,1,2,0.0356056
TASK_A,100000,20,dynamic,4,2,0.0368203
TASK_A,100000,20,dynamic,16,2,0.0372548
TASK_A,100000,20,dynamic,64,2,0.0374739
TASK_A,100000,20,guided,1,2,0.0401516
TASK_A,100000,20,guided,4,2,0.0379982
TASK_A,100000,20,guided,16,2,0.0427154
TASK_A,100000,20,guided,64,2,0.0429118
TASK_A,100000,20,static,0,2,0.0485404
TASK_A,100000,20,dynamic,1,2,0.0361697
TASK_A,100000,20,dynamic,4,2,0.0371056
TASK_A,100000,20,dynamic,16,2,0.0346606
TASK_A,100000,20,dynamic,64,2,0.0369717
TASK_A,100000,20,guided,1,2,0.0418552
TASK_A,100000,20,guided,4,2,0.0417215
TASK_A,100000,20,guided,16,2,0.0350775
TASK_A,100000,20,guided,64,2,0.0395611
TASK_A,100000,20,static,0,2,0.0429475
TASK_A,100000,20,dynamic,1,2,0.0420269
TASK_A,100000,20,dynamic,4,2,0.0456232
TASK_A,100000,20,dynamic,16,2,0.0368599
TASK_A,100000,20,dynamic,64,2,0.0398248
TASK_A,100000,20,guided,1,2,0.0423306
TASK_A,100000,20,guided,4,2,0.0434217
TASK_A,100000,20,guided,16,2,0.0402735
TASK_A,100000,20,guided,64,2,0.0419447
TASK_A,100000,20,static,0,2,0.0425445
TASK_A,100000,20,dynamic,1,2,0.0340079
TASK_A,100000,20,dynamic,4,2,0.0398239
TASK_A,100000,20,dynamic,16,2,0.0367922
TASK_A,100000,20,dynamic,64,2,0.03823
TASK_A,100000,20,guided,1,2,0.0365006
TASK_A,100000,20,guided,4,2,0.0423557
TASK_A,100000,20,guided,16,2,0.0447063
TASK_A,100000,20,guided,64,2,0.0359693
TASK_A,100000,20,static,0,2,0.0431343
TASK_A,100000,20,dynamic,1,2,0.037679
TASK_A,100000,20,dynamic,4,2,0.0372732
TASK_A,100000,20,dynamic,16,2,0.0336191
TASK_A,100000,20,dynamic,64,2,0.0337099
TASK_A,100000,20,guided,1,2,0.0397871
TASK_A,100000,20,guided,4,2,0.0420703
TASK_A,100000,20,guided,16,2,0.0353784
TASK_A,100000,20,guided,64,2,0.0396605
TASK_A,100000,20,static,0,4,0.0294365
TASK_A,100000,20,dynamic,1,4,0.0237532
TASK_A,100000,20,dynamic,4,4,0.0267866
TASK_A,100000,20,dynamic,16,4,0.0253521
TASK_A,100000,20,dynamic,64,4,0.0241006
TASK_A,100000,20,guided,1,4,0.0237796
TASK_A,100000,20,guided,4,4,0.0277232
TASK_A,100000,20,guided,16,4,0.0253037
TASK_A,100000,20,guided,64,4,0.0217545
TASK_A,100000,20,static,0,4,0.0296228
TASK_A,100000,20,dynamic,1,4,0.0239816
TASK_A,100000,20,dynamic,4,4,0.0246424
TASK_A,100000,20,dynamic,16,4,0.0228174
TASK_A,100000,20,dynamic,64,4,0.0248187
TASK_A,100000,20,guided,1,4,0.0247959
TASK_A,100000,20,guided,4,4,0.0272147
TASK_A,100000,20,guided,16,4,0.0277089
TASK_A,100000,20,guided,64,4,0.0227678
TASK_A,100000,20,static,0,4,0.0311462
TASK_A,100000,20,dynamic,1,4,0.0224833
TASK_A,100000,20,dynamic,4,4,0.0259644
TASK_A,100000,20,dynamic,16,4,0.026491
TASK_A,100000,20,dynamic,64,4,0.0223031
TASK_A,100000,20,guided,1,4,0.0274046
TASK_A,100000,20,guided,4,4,0.027853
TASK_A,100000,20,guided,16,4,0.0310876
TASK_A,100000,20,guided,64,4,0.0261449
TASK_A,100000,20,static,0,4,0.0314843
TASK_A,100000,20,dynamic,1,4,0.02386
TASK_A,100000,20,dynamic,4,4,0.025867
TASK_A,100000,20,dynamic,16,4,0.0244982
TASK_A,100000,20,dynamic,64,4,0.0260773
TASK_A,100000,20,guided,1,4,0.0255563
TASK_A,100000,20,guided,4,4,0.0286136
TASK_A,100000,20,guided,16,4,0.0267322
TASK_A,100000,20,guided,64,4,0.0281245
TASK_A,100000,20,static,0,4,0.0256131
TASK_A,100000,20,dynamic,1,4,0.0230457
TASK_A,100000,20,dynamic,4,4,0.0249775
TASK_A,100000,20,dynamic,16,4,0.0238489
TASK_A,100000,20,dynamic,64,4,0.0253475
TASK_A,100000,20,guided,1,4,0.0284474
TASK_A,100000,20,guided,4,4,0.0278151
TASK_A,100000,20,guided,16,4,0.0277267
TASK_A,100000,20,guided,64,4,0.0232692
TASK_A,100000,20,static,0,8,0.0173827
TASK_A,100000,20,dynamic,1,8,0.016239
TASK_A,100000,20,dynamic,4,8,0.0169769
TASK_A,100000,20,dynamic,16,8,0.0155761
TASK_A,100000,20,dynamic,64,8,0.0162879
TASK_A,100000,20,guided,1,8,0.0176567
TASK_A,100000,20,guided,4,8,0.0170943
TASK_A,100000,20,guided,16,8,0.0162067
TASK_A,100000,20,guided,64,8,0.0169339
TASK_A,100000,20,static,0,8,0.0184348
TASK_A,100000,20,dynamic,1,8,0.0160306
TASK_A,100000,20,dynamic,4,8,0.0165331
TASK_A,100000,20,dynamic,16,8,0.0156699
TASK_A,100000,20,dynamic,64,8,0.016185
TASK_A,100000,20,guided,1,8,0.016525
TASK_A,100000,20,guided,4,8,0.0175522
TASK_A,100000,20,guided,16,8,0.0168093
TASK_A,100000,20,guided,64,8,0.0169862
TASK_A,100000,20,static,0,8,0.0185579
TASK_A,100000,20,dynamic,1,8,0.01691
TASK_A,100000,20,dynamic,4,8,0.0154412
TASK_A,100000,20,dynamic,16,8,0.0155156
TASK_A,100000,20,dynamic,64,8,0.0159399
TASK_A,100000,20,guided,1,8,0.0163494
TASK_A,100000,20,guided,4,8,0.0158742
TASK_A,100000,20,guided,16,8,0.0170588
TASK_A,100000,20,guided,64,8,0.0170434
TASK_A,100000,20,static,0,8,0.0170637
TASK_A,100000,20,dynamic,1,8,0.0162484
TASK_A,100000,20,dynamic,4,8,0.0155957
TASK_A,100000,20,dynamic,16,8,0.0155549
TASK_A,100000,20,dynamic,64,8,0.0161904
TASK_A,100000,20,guided,1,8,0.0166802
TASK_A,100000,20,guided,4,8,0.0171558
TASK_A,100000,20,guided,16,8,0.0159885
TASK_A,100000,20,guided,64,8,0.017158
TASK_A,100000,20,static,0,8,0.0178557
TASK_A,100000,20,dynamic,1,8,0.0162922
TASK_A,100000,20,dynamic,4,8,0.0169858
TASK_A,100000,20,dynamic,16,8,0.0157151
TASK_A,100000,20,dynamic,64,8,0.0161471
TASK_A,100000,20,guided,1,8,0.0174267
TASK_A,100000,20,guided,4,8,0.0171804
TASK_A,100000,20,guided,16,8,0.0168013
TASK_A,100000,20,guided,64,8,0.0164974
TASK_A,100000,20,static,0,16,0.016692
TASK_A,100000,20,dynamic,1,16,0.0145772
TASK_A,100000,20,dynamic,4,16,0.0141167
TASK_A,100000,20,dynamic,16,16,0.0138983
TASK_A,100000,20,dynamic,64,16,0.0138215
TASK_A,100000,20,guided,1,16,0.0148579
TASK_A,100000,20,guided,4,16,0.0177941
TASK_A,100000,20,guided,16,16,0.0154039
TASK_A,100000,20,guided,64,16,0.0152139
TASK_A,100000,20,static,0,16,0.0171747
TASK_A,100000,20,dynamic,1,16,0.0144992
TASK_A,100000,20,dynamic,4,16,0.0140371
TASK_A,100000,20,dynamic,16,16,0.0137973
TASK_A,100000,20,dynamic,64,16,0.0137185
TASK_A,100000,20,guided,1,16,0.014549
TASK_A,100000,20,guided,4,16,0.0146046
TASK_A,100000,20,guided,16,16,0.0156438
TASK_A,100000,20,guided,64,16,0.0154315
TASK_A,100000,20,static,0,16,0.0162035
TASK_A,100000,20,dynamic,1,16,0.0147129
TASK_A,100000,20,dynamic,4,16,0.014239
TASK_A,100000,20,dynamic,16,16,0.0138356
TASK_A,100000,20,dynamic,64,16,0.0139283
TASK_A,100000,20,guided,1,16,0.0158954
TASK_A,100000,20,guided,4,16,0.0165206
TASK_A,100000,20,guided,16,16,0.0160999
TASK_A,100000,20,guided,64,16,0.015213
TASK_A,100000,20,static,0,16,0.017178
TASK_A,100000,20,dynamic,1,16,0.0146555
TASK_A,100000,20,dynamic,4,16,0.0142681
TASK_A,100000,20,dynamic,16,16,0.0140474
TASK_A,100000,20,dynamic,64,16,0.0138151
TASK_A,100000,20,guided,1,16,0.0146689
TASK_A,100000,20,guided,4,16,0.014398
TASK_A,100000,20,guided,16,16,0.0154544
TASK_A,100000,20,guided,64,16,0.0151881
TASK_A,100000,20,static,0,16,0.0174803
TASK_A,100000,20,dynamic,1,16,0.0147915
TASK_A,100000,20,dynamic,4,16,0.014286
TASK_A,100000,20,dynamic,16,16,0.014
TASK_A,100000,20,dynamic,64,16,0.0139663
TASK_A,100000,20,guided,1,16,0.0164869
TASK_A,100000,20,guided,4,16,0.0157908
TASK_A,100000,20,guided,16,16,0.0156578
TASK_A,100000,20,guided,64,16,0.0157738
TASK_A,100000,24,static,0,1,0.392503
TASK_A,100000,24,dynamic,1,1,0.391641
TASK_A,100000,24,dynamic,4,1,0.391524
TASK_A,100000,24,dynamic,16,1,0.404643
TASK_A,100000,24,dynamic,64,1,0.383314
TASK_A,100000,24,guided,1,1,0.395268
TASK_A,100000,24,guided,4,1,0.388091
TASK_A,100000,24,guided,16,1,0.393961
TASK_A,100000,24,guided,64,1,0.390965
TASK_A,100000,24,static,0,1,0.392799
TASK_A,100000,24,dynamic,1,1,0.396311
TASK_A,100000,24,dynamic,4,1,0.394641
TASK_A,100000,24,dynamic,16,1,0.396419
TASK_A,100000,24,dynamic,64,1,0.386228
TASK_A,100000,24,guided,1,1,0.393503
TASK_A,100000,24,guided,4,1,0.395725
TASK_A,100000,24,guided,16,1,0.397899
TASK_A,100000,24,guided,64,1,0.409857
TASK_A,100000,24,static,0,1,0.409876
TASK_A,100000,24,dynamic,1,1,0.385996
TASK_A,100000,24,dynamic,4,1,0.399334
TASK_A,100000,24,dynamic,16,1,0.407784
TASK_A,100000,24,dynamic,64,1,0.416437
TASK_A,100000,24,guided,1,1,0.395166
TASK_A,100000,24,guided,4,1,0.401066
TASK_A,100000,24,guided,16,1,0.406539
TASK_A,100000,24,guided,64,1,0.395973
TASK_A,100000,24,static,0,1,0.389118
TASK_A,100000,24,dynamic,1,1,0.391319
TASK_A,100000,24,dynamic,4,1,0.386033
TASK_A,100000,24,dynamic,16,1,0.397304
TASK_A,100000,24,dynamic,64,1,0.415719
TASK_A,100000,24,guided,1,1,0.389943
TASK_A,100000,24,guided,4,1,0.396601
TASK_A,100000,24,guided,16,1,0.38832
TASK_A,100000,24,guided,64,1,0.398044
TASK_A,100000,24,static,0,1,0.407442
TASK_A,100000,24,dynamic,1,1,0.383497
TASK_A,100000,24,dynamic,4,1,0.389074
TASK_A,100000,24,dynamic,16,1,0.389652
TASK_A,100000,24,dynamic,64,1,0.391058
TASK_A,100000,24,guided,1,1,0.399342
TASK_A,100000,24,guided,4,1,0.392675
TASK_A,100000,24,guided,16,1,0.384349
TASK_A,100000,24,guided,64,1,0.389176
TASK_A,100000,24,static,0,2,0.199653
TASK_A,100000,24,dynamic,1,2,0.206244
TASK_A,100000,24,dynamic,4,2,0.213681
TASK_A,100000,24,dynamic,16,2,0.208239
TASK_A,100000,24,dynamic,64,2,0.204836
TASK_A,100000,24,guided,1,2,0.205771
TASK_A,100000,24,guided,4,2,0.211493
TASK_A,100000,24,guided,16,2,0.209388
TASK_A,100000,24,guided,64,2,0.20805
TASK_A,100000,24,static,0,2,0.21766
TASK_A,100000,24,dynamic,1,2,0.205127
TASK_A,100000,24,dynamic,4,2,0.213878
TASK_A,100000,24,dynamic,16,2,0.211706
TASK_A,100000,24,dynamic,64,2,0.206544
TASK_A,100000,24,guided,1,2,0.205194
TASK_A,100000,24,guided,4,2,0.211777
TASK_A,100000,24,guided,16,2,0.221578
TASK_A,100000,24,guided,64,2,0.203104
TASK_A,100000,24,static,0,2,0.208032
TASK_A,100000,24,dynamic,1,2,0.208942
TASK_A,100000,24,dynamic,4,2,0.207335
TASK_A,100000,24,dynamic,16,2,0.21078
TASK_A,100000,24,dynamic,64,2,0.213734
TASK_A,100000,24,guided,1,2,0.21209
TASK_A,100000,24,guided,4,2,0.206351
TASK_A,100000,24,guided,16,2,0.209161
TASK_A,100000,24,guided,64,2,0.205307
TASK_A,100000,24,static,0,2,0.205946
TASK_A,100000,24,dynamic,1,2,0.208701
TASK_A,100000,24,dynamic,4,2,0.207116
TASK_A,100000,24,dynamic,16,2,0.237026
TASK_A,100000,24,dynamic,64,2,0.213105
TASK_A,100000,24,guided,1,2,0.213602
TASK_A,100000,24,guided,4,2,0.215192
TASK_A,100000,24,guided,16,2,0.211854
TASK_A,100000,24,guided,64,2,0.201064
TASK_A,100000,24,static,0,2,0.206446
TASK_A,100000,24,dynamic,1,2,0.209984
TASK_A,100000,24,dynamic,4,2,0.21418
TASK_A,100000,24,dynamic,16,2,0.207911
TASK_A,100000,24,dynamic,64,2,0.203491
TASK_A,100000,24,guided,1,2,0.214011
TASK_A,100000,24,guided,4,2,0.215776
TASK_A,100000,24,guided,16,2,0.21303
TASK_A,100000,24,guided,64,2,0.203482
TASK_A,100000,24,static,0,4,0.157795
TASK_A,100000,24,dynamic,1,4,0.143447
TASK_A,100000,24,dynamic,4,4,0.150209
TASK_A,100000,24,dynamic,16,4,0.138372
TASK_A,100000,24,dynamic,64,4,0.141988
TASK_A,100000,24,guided,1,4,0.16391
TASK_A,100000,24,guided,4,4,0.158166
TASK_A,100000,24,guided,16,4,0.16952
TASK_A,100000,24,guided,64,4,0.143459
TASK_A,100000,24,static,0,4,0.157053
TASK_A,100000,24,dynamic,1,4,0.166692
TASK_A,100000,24,dynamic,4,4,0.150757
TASK_A,100000,24,dynamic,16,4,0.137368
TASK_A,100000,24,dynamic,64,4,0.139787
TASK_A,100000,24,guided,1,4,0.143025
TASK_A,100000,24,guided,4,4,0.140561
TASK_A,100000,24,guided,16,4,0.141146
TASK_A,100000,24,guided,64,4,0.141108
TASK_A,100000,24,static,0,4,0.156204
TASK_A,100000,24,dynamic,1,4,0.143473
TASK_A,100000,24,dynamic,4,4,0.137524
TASK_A,100000,24,dynamic,16,4,0.144212
TASK_A,100000,24,dynamic,64,4,0.139285
TASK_A,100000,24,guided,1,4,0.142146
TASK_A,100000,24,guided,4,4,0.138706
TASK_A,100000,24,guided,16,4,0.160553
TASK_A,100000,24,guided,64,4,0.166656
TASK_A,100000,24,static,0,4,0.163908
TASK_A,100000,24,dynamic,1,4,0.138036
TASK_A,100000,24,dynamic,4,4,0.141595
TASK_A,100000,24,dynamic,16,4,0.138976
TASK_A,100000,24,dynamic,64,4,0.141546
TASK_A,100000,24,guided,1,4,0.143181
TASK_A,100000,24,guided,4,4,0.143686
TASK_A,100000,24,guided,16,4,0.147406
TASK_A,100000,24,guided,64,4,0.163551
TASK_A,100000,24,static,0,4,0.153585
TASK_A,100000,24,dynamic,1,4,0.138988
TASK_A,100000,24,dynamic,4,4,0.141851
TASK_A,100000,24,dynamic,16,4,0.139258
TASK_A,100000,24,dynamic,64,4,0.139554
TASK_A,100000,24,guided,1,4,0.169254
TASK_A,100000,24,guided,4,4,0.158737
TASK_A,100000,24,guided,16,4,0.166268
TASK_A,100000,24,guided,64,4,0.142764
TASK_A,100000,24,static,0,8,0.100969
TASK_A,100000,24,dynamic,1,8,0.0974904
TASK_A,100000,24,dynamic,4,8,0.0925857
TASK_A,100000,24,dynamic,16,8,0.0930208
TASK_A,100000,24,dynamic,64,8,0.0951439
TASK_A,100000,24,guided,1,8,0.0984965
TASK_A,100000,24,guided,4,8,0.0950666
TASK_A,100000,24,guided,16,8,0.0939155
TASK_A,100000,24,guided,64,8,0.0935054
TASK_A,100000,24,static,0,8,0.104245
TASK_A,100000,24,dynamic,1,8,0.0944686
TASK_A,100000,24,dynamic,4,8,0.0938101
TASK_A,100000,24,dynamic,16,8,0.0950019
TASK_A,100000,24,dynamic,64,8,0.091803
TASK_A,100000,24,guided,1,8,0.0933496
TASK_A,100000,24,guided,4,8,0.0983604
TASK_A,100000,24,guided,16,8,0.0936384
TASK_A,100000,24,guided,64,8,0.0924068
TASK_A,100000,24,static,0,8,0.103129
TASK_A,100000,24,dynamic,1,8,0.0955333
TASK_A,100000,24,dynamic,4,8,0.0923796
TASK_A,100000,24,dynamic,16,8,0.0921858
TASK_A,100000,24,dynamic,64,8,0.0918864
TASK_A,100000,24,guided,1,8,0.0991479
TASK_A,100000,24,guided,4,8,0.0938659
TASK_A,100000,24,guided,16,8,0.0998738
TASK_A,100000,24,guided,64,8,0.094233
TASK_A,100000,24,static,0,8,0.104911
TASK_A,100000,24,dynamic,1,8,0.0929496
TASK_A,100000,24,dynamic,4,8,0.0925981
TASK_A,100000,24,dynamic,16,8,0.0917812
TASK_A,100000,24,dynamic,64,8,0.0927436
TASK_A,100000,24,guided,1,8,0.0958753
TASK_A,100000,24,guided,4,8,0.10347
TASK_A,100000,24,guided,16,8,0.0937657
TASK_A,100000,24,guided,64,8,0.0997498
TASK_A,100000,24,static,0,8,0.104676
TASK_A,100000,24,dynamic,1,8,0.0933079
TASK_A,100000,24,dynamic,4,8,0.0918349
TASK_A,100000,24,dynamic,16,8,0.0951264
TASK_A,100000,24,dynamic,64,8,0.0926851
TASK_A,100000,24,guided,1,8,0.0994881
TASK_A,100000,24,guided,4,8,0.0989804
TASK_A,100000,24,guided,16,8,0.101174
TASK_A,100000,24,guided,64,8,0.0935214
TASK_A,100000,24,static,0,16,0.0955529
TASK_A,100000,24,dynamic,1,16,0.0840239
TASK_A,100000,24,dynamic,4,16,0.0822669
TASK_A,100000,24,dynamic,16,16,0.0842071
TASK_A,100000,24,dynamic,64,16,0.0826911
TASK_A,100000,24,guided,1,16,0.0906229
TASK_A,100000,24,guided,4,16,0.0924618
TASK_A,100000,24,guided,16,16,0.0946153
TASK_A,100000,24,guided,64,16,0.0926894
TASK_A,100000,24,static,0,16,0.0980369
TASK_A,100000,24,dynamic,1,16,0.0817539
TASK_A,100000,24,dynamic,4,16,0.0816064
TASK_A,100000,24,dynamic,16,16,0.0830038
TASK_A,100000,24,dynamic,64,16,0.0834913
TASK_A,100000,24,guided,1,16,0.0934443
TASK_A,100000,24,guided,4,16,0.0913773
TASK_A,100000,24,guided,16,16,0.100224
TASK_A,100000,24,guided,64,16,0.102994
TASK_A,100000,24,static,0,16,0.102711
TASK_A,100000,24,dynamic,1,16,0.0929882
TASK_A,100000,24,dynamic,4,16,0.0899786
TASK_A,100000,24,dynamic,16,16,0.0909448
TASK_A,100000,24,dynamic,64,16,0.0893019
TASK_A,100000,24,guided,1,16,0.0917499
TASK_A,100000,24,guided,4,16,0.0903134
TASK_A,100000,24,guided,16,16,0.0957991
TASK_A,100000,24,guided,64,16,0.0930145
TASK_A,100000,24,static,0,16,0.102701
TASK_A,100000,24,dynamic,1,16,0.0822231
TASK_A,100000,24,dynamic,4,16,0.0830818
TASK_A,100000,24,dynamic,16,16,0.0808866
TASK_A,100000,24,dynamic,64,16,0.0816756
TASK_A,100000,24,guided,1,16,0.0863049
TASK_A,100000,24,guided,4,16,0.0926766
TASK_A,100000,24,guided,16,16,0.092586
TASK_A,100000,24,guided,64,16,0.0948203
TASK_A,100000,24,static,0,16,0.0991018
TASK_A,100000,24,dynamic,1,16,0.0822359
TASK_A,100000,24,dynamic,4,16,0.0823883
TASK_A,100000,24,dynamic,16,16,0.0824526
TASK_A,100000,24,dynamic,64,16,0.0835097
TASK_A,100000,24,guided,1,16,0.0900935
TASK_A,100000,24,guided,4,16,0.087995
TASK_A,100000,24,guided,16,16,0.0888009
TASK_A,100000,24,guided,64,16,0.0891261
TASK_A,100000,28,static,0,1,2.53774
TASK_A,100000,28,dynamic,1,1,2.56892
TASK_A,100000,28,dynamic,4,1,2.47788
TASK_A,100000,28,dynamic,16,1,2.6342
TASK_A,100000,28,dynamic,64,1,2.32934
TASK_A,100000,28,guided,1,1,2.54859
TASK_A,100000,28,guided,4,1,2.38255
TASK_A,100000,28,guided,16,1,2.30636
TASK_A,100000,28,guided,64,1,2.41354
TASK_A,100000,28,static,0,1,2.30741
TASK_A,100000,28,dynamic,1,1,2.58651
TASK_A,100000,28,dynamic,4,1,2.45811
TASK_A,100000,28,dynamic,16,1,2.45381
TASK_A,100000,28,dynamic,64,1,2.35601
TASK_A,100000,28,guided,1,1,2.36656
TASK_A,100000,28,guided,4,1,2.29492
TASK_A,100000,28,guided,16,1,2.28614
TASK_A,100000,28,guided,64,1,2.27697
TASK_A,100000,28,static,0,1,2.28934
TASK_A,100000,28,dynamic,1,1,2.27883
TASK_A,100000,28,dynamic,4,1,2.27792
TASK_A,100000,28,dynamic,16,1,2.26902
TASK_A,100000,28,dynamic,64,1,2.26167
TASK_A,100000,28,guided,1,1,2.27041
TASK_A,100000,28,guided,4,1,2.33084
TASK_A,100000,28,guided,16,1,2.35082
TASK_A,100000,28,guided,64,1,2.25212
TASK_A,100000,28,static,0,1,2.2934
TASK_A,100000,28,dynamic,1,1,2.3604
TASK_A,100000,28,dynamic,4,1,2.25409
TASK_A,100000,28,dynamic,16,1,2.28704
TASK_A,100000,28,dynamic,64,1,2.25338
TASK_A,100000,28,guided,1,1,2.25213
TASK_A,100000,28,guided,4,1,2.3378
TASK_A,100000,28,guided,16,1,2.24671
TASK_A,100000,28,guided,64,1,2.25358
TASK_A,100000,28,static,0,1,2.25282
TASK_A,100000,28,dynamic,1,1,2.26329
TASK_A,100000,28,dynamic,4,1,2.34291
TASK_A,100000,28,dynamic,16,1,2.23487
TASK_A,100000,28,dynamic,64,1,2.36356
TASK_A,100000,28,guided,1,1,2.23902
TASK_A,100000,28,guided,4,1,2.24826
TASK_A,100000,28,guided,16,1,2.24977
TASK_A,100000,28,guided,64,1,2.3061
TASK_A,100000,28,static,0,2,1.18381
TASK_A,100000,28,dynamic,1,2,1.19011
TASK_A,100000,28,dynamic,4,2,1.19314
TASK_A,100000,28,dynamic,16,2,1.19499
TASK_A,100000,28,dynamic,64,2,1.20054
TASK_A,100000,28,guided,1,2,1.21266
TASK_A,100000,28,guided,4,2,1.21536
TASK_A,100000,28,guided,16,2,1.20631
TASK_A,100000,28,guided,64,2,1.2166
TASK_A,100000,28,static,0,2,1.2155
TASK_A,100000,28,dynamic,1,2,1.2229
TASK_A,100000,28,dynamic,4,2,1.21815
TASK_A,100000,28,dynamic,16,2,1.24869
TASK_A,100000,28,dynamic,64,2,1.22564
TASK_A,100000,28,guided,1,2,1.22778
TASK_A,100000,28,guided,4,2,1.22359
TASK_A,100000,28,guided,16,2,1.22933
TASK_A,100000,28,guided,64,2,1.23313
TASK_A,100000,28,static,0,2,1.25802
TASK_A,100000,28,dynamic,1,2,1.24395
TASK_A,100000,28,dynamic,4,2,1.23313
TASK_A,100000,28,dynamic,16,2,1.23218
TASK_A,100000,28,dynamic,64,2,1.23165
TASK_A,100000,28,guided,1,2,1.24065
TASK_A,100000,28,guided,4,2,1.24079
TASK_A,100000,28,guided,16,2,1.23442
TASK_A,100000,28,guided,64,2,1.31168
TASK_A,100000,28,static,0,2,1.23471
TASK_A,100000,28,dynamic,1,2,1.27338
TASK_A,100000,28,dynamic,4,2,1.23535
TASK_A,100000,28,dynamic,16,2,1.2431
TASK_A,100000,28,dynamic,64,2,1.2483
TASK_A,100000,28,guided,1,2,1.24751
TASK_A,100000,28,guided,4,2,1.25263
TASK_A,100000,28,guided,16,2,1.31505
TASK_A,100000,28,guided,64,2,1.28421
TASK_A,100000,28,static,0,2,1.23998
TASK_A,100000,28,dynamic,1,2,1.29814
TASK_A,100000,28,dynamic,4,2,1.45457
TASK_A,100000,28,dynamic,16,2,1.25136
TASK_A,100000,28,dynamic,64,2,1.2612
TASK_A,100000,28,guided,1,2,1.26199
TASK_A,100000,28,guided,4,2,1.25684
TASK_A,100000,28,guided,16,2,1.25697
TASK_A,100000,28,guided,64,2,1.24724
TASK_A,100000,28,static,0,4,0.935716
TASK_A,100000,28,dynamic,1,4,0.840757
TASK_A,100000,28,dynamic,4,4,0.887118
TASK_A,100000,28,dynamic,16,4,0.853138
TASK_A,100000,28,dynamic,64,4,0.864069
TASK_A,100000,28,guided,1,4,0.979382
TASK_A,100000,28,guided,4,4,0.986217
TASK_A,100000,28,guided,16,4,0.855054
TASK_A,100000,28,guided,64,4,0.85701
TASK_A,100000,28,static,0,4,0.98255
TASK_A,100000,28,dynamic,1,4,0.857226
TASK_A,100000,28,dynamic,4,4,0.881856
TASK_A,100000,28,dynamic,16,4,0.858823
TASK_A,100000,28,dynamic,64,4,0.912916
TASK_A,100000,28,guided,1,4,0.864844
TASK_A,100000,28,guided,4,4,0.870208
TASK_A,100000,28,guided,16,4,0.862235
TASK_A,100000,28,guided,64,4,0.878924
TASK_A,100000,28,static,0,4,1.01602
TASK_A,100000,28,dynamic,1,4,0.862334
TASK_A,100000,28,dynamic,4,4,0.867956
TASK_A,100000,28,dynamic,16,4,0.869829
TASK_A,100000,28,dynamic,64,4,0.878921
TASK_A,100000,28,guided,1,4,0.905447
TASK_A,100000,28,guided,4,4,0.885267
TASK_A,100000,28,guided,16,4,0.876749
TASK_A,100000,28,guided,64,4,0.926328
TASK_A,100000,28,static,0,4,1.01969
TASK_A,100000,28,dynamic,1,4,0.879385
TASK_A,100000,28,dynamic,4,4,0.860144
TASK_A,100000,28,dynamic,16,4,0.851132
TASK_A,100000,28,dynamic,64,4,0.890732
TASK_A,100000,28,guided,1,4,1.02751
TASK_A,100000,28,guided,4,4,1.0092
TASK_A,100000,28,guided,16,4,0.997227
TASK_A,100000,28,guided,64,4,1.02019
